0
1194
-2711
-5773
4633
-7615
-10707
-6744
3423
-6965
453
-2365
11530
-8077
-9698
-5035
-4971
5809
3339
-8217
-8707
-3371
6637
-5102
-2099
6982
582
-6273
-1696
6007
-822
-6202
-3038
8193
2460
5829
7672
-469
8112
-8877
6026
-4954
3987
5167
-4655
8265
-9119
8608
345
-2140
3710
4935
1976
2576
2300
7996
-5364
4569
5914
1178
-8356
7098
8193
-5464
8730
-2435
-6908
-5715
-8174
8885
-3686
-5862
388
3196
5908
1439
-2172
-1947
4492
-6981
8170
2418
-4195
5567
-3831
12576
8444
6160
-2335
3536
6241
-291
1557
5526
-3401
-2936
6953
-8355
-7079
5665
-5043
6045
3260
6477
-5346
4206
-843
-9751
6474
9152
6457
9386
992
-4660
7021
6830
-7246
-6425
5747
-4171
-8231
-6925
5436
-7825
6910
-5954
-4274
8141
-7447
-7553
-6753
7358
-6449
856
-2707
10921
4865
5766
1672
-8982
-5173
-5089
3598
4268
-7265
-7246
-2581
-1923
-48
8414
-7850
5342
6414
2867
-7157
-254
-4610
-2329
-5397
9105
-7777
-3947
-2856
5865
7379
2357
-4105
-8832
3558
-5546
2619
-4464
7916
-7626
3173
-5034
-10186
-6459
362
7622
-7287
-6431
-6275
6546
2140
4294
2247
8709
-9305
2617
3458
6557
-6133
1357
5342
992
-7845
6517
6811
-9096
10587
3548
247
-8311
-3885
-4465
-6291
1589
7064
-2209
5845
-8082
-3905
-8260
-58
199
350
-6480
-5805
7907
-6977
-5383
6237
-8291
1934
-7490
-3069
-4521
-3274
10697
2546
-2754
-3025
-2737
11979
5423
7480
7172
-7530
-6725
-7912
2818
9445
-8773
2418
-3725
-6203
9152
7634
9623
3713
3063
4848
13165
6214
-8500
-1609
-2449
-6769
-3227
5979
4165
-2650
2530
4890
-6264
-5035
6086
-7170
7787
-4059
-5145
7362
8794
6858
-2836
-2946
-4585
1194
-5571
7676
2391
-7099
1077
-2950
-6222
6572
3391
2443
-10434
-6264
3266
884
-3083
-2326
-1134
-3540
5002
-6599
502
-4883
-5570
-6458
1415
-1383
-7972
1876
-9628
1121
7166
-7648
-6720
694
-3916
-6155
5622
-4312
1062
1472
-7130
-3121
5870
4865
394
-7357
-1644
8068
6352
3195
-528
-5986
-10742
-3857
5957
16392
8466
4372
11572
3620
6259
7110
5670
7897
5598
-6741
-1520
9399
9485
-6226
6351
6995
7899
-1431
-7329
9382
7021
-5394
4687
-9546
326
6515
-6495
3780
-6721
7255
-1083
7116
39
-6277
245
9013
6063
-6091
9486
-5729
-4897
-5908
5667
-3694
1384
-6725
-6444
8626
-6746
6177
5915
-8681
-5543
1045
-4366
-7812
-976
-9946
2771
-3488
5775
10646
-5377
6517
4600
1194
-2866
7322
4323
3084
5959
4523
4576
4584
-6508
-8550
-4915
-3517
-8459
-2392
-5829
-4866
2714
6864
-8857
5853
8541
-9145
9606
-8353
-9613
1998
-6641
-10414
8529
-734
-5325
7162
-3052
8467
-8291
5724
-8696
9580
-6925
2778
-2318
-5383
-2643
1916
744
7737
4623
6433
1151
2864
8046
-6296
-2384
-2490
-5351
-3239
-5057
7781
6666
-7319
-6987
-11277
-3654
-6234
8956
5038
1059
-64
-3177
-5087
5725
-5364
-2379
-3972
567
5711
3691
-10347
4510
-5895
-5188
1199
-8810
-1146
8010
-1070
6337
-6707
7219
87
3405
-7099
-5714
-7033
-3302
-8140
434
-4269
-5339
10087
8084
10611
-5383
5286
9606
-6908
7663
7916
3388
-8009
-6922
-150
6127
-170
1972
-4963
-121
6708
6179
3614
-2256
8063
-12731
5153
9618
-3628
1229
6796
-7459
1051
8976
5802
1237
698
9406
4207
8831
4323
6642
6959
8271
-3876
5634
4931
-8114
2602
-6640
-4964
-7084
1908
-9341
5986
3979
5741
-2186
5548
-5386
-1265
8402
-1320
-5503
7208
-10505
562
7217
-4325
-7856
2977
-6114
-8393
8621
7767
-4094
2427
977
776
-3879
-6194
-3785
-1023
5173
-1687
4851
-9899
8949
-5146
-4166
-1668
-6207
7943
-3918
-2111
1890
-507
889
204
8186
-8511
-996
3942
-2771
8959
43
6733
-1569
7843
3135
1543
-6559
-8484
3820
3651
-9111
-2083
-4172
4177
-10851
-5170
2576
-5575
-180
714
10359
8930
3917
-7332
10022
-5775
1248
2940
-10197
7459
-5793
-10147
829
-1732
9440
-10844
-9413
-7406
5809
-90
-5419
-1598
-6058
1601
181
-6222
7368
9525
-5405
